country,region,subRegion,year,lifeExp,pop,gdpPercap,dem_rank,basic_rank
Pakistan,Asia,Southern Asia,1972.0,51.929,69325921,1049.938981,Mildly Democratic,Democratic
Pakistan,Asia,Southern Asia,1977.0,54.043,78152686,1175.921193,Strongly Autocratic,Autocratic
Pakistan,Asia,Southern Asia,1982.0,56.158,91462088,1443.429832,Strongly Autocratic,Autocratic
Pakistan,Asia,Southern Asia,1987.0,58.245,105186881,1704.686583,Mildly Autocratic,Autocratic
Pakistan,Asia,Southern Asia,1992.0,60.838,120065004,1971.829464,Strongly Democratic,Democratic
Pakistan,Asia,Southern Asia,1997.0,61.818,135564834,2049.350521,Strongly Democratic,Democratic
Pakistan,Asia,Southern Asia,2002.0,63.61,153403524,2092.712441,Mildly Autocratic,Autocratic
Pakistan,Asia,Southern Asia,2007.0,65.483,169270617,2605.94758,Middle of the Road,Middle of the Road
Panama,Americas,Central America,1952.0,55.191,940080,2480.380334,Middle of the Road,Middle of the Road
Panama,Americas,Central America,1957.0,59.201,1063506,2961.800905,Mildly Democratic,Democratic
Panama,Americas,Central America,1962.0,61.817,1215725,3536.540301,Mildly Democratic,Democratic
Panama,Americas,Central America,1967.0,64.071,1405486,4421.009084,Mildly Democratic,Democratic
Panama,Americas,Central America,1972.0,66.216,1616384,5364.249663,Strongly Autocratic,Autocratic
Panama,Americas,Central America,1977.0,68.681,1839782,5351.912144,Strongly Autocratic,Autocratic
Panama,Americas,Central America,1982.0,70.472,2036305,7009.601598,Mildly Autocratic,Autocratic
Panama,Americas,Central America,1987.0,71.523,2253639,7034.779161,Strongly Autocratic,Autocratic
Panama,Americas,Central America,1992.0,72.462,2484997,6618.74305,Strongly Democratic,Democratic
Panama,Americas,Central America,1997.0,73.738,2734531,7113.692252,Strongly Democratic,Democratic
Panama,Americas,Central America,2002.0,74.712,2990875,7356.031934,Strongly Democratic,Democratic
Panama,Americas,Central America,2007.0,75.537,3242173,9809.185636,Strongly Democratic,Democratic
Paraguay,Americas,South America,1952.0,62.649,1555876,1952.308701,Mildly Autocratic,Autocratic
Paraguay,Americas,South America,1957.0,63.196,1770902,2046.154706,Strongly Autocratic,Autocratic
Paraguay,Americas,South America,1962.0,64.361,2009813,2148.027146,Strongly Autocratic,Autocratic
Paraguay,Americas,South America,1967.0,64.951,2287985,2299.376311,Strongly Autocratic,Autocratic
Paraguay,Americas,South America,1972.0,65.815,2614104,2523.337977,Strongly Autocratic,Autocratic
Paraguay,Americas,South America,1977.0,66.353,2984494,3248.373311,Strongly Autocratic,Autocratic
Paraguay,Americas,South America,1982.0,66.874,3366439,4258.503604,Strongly Autocratic,Autocratic
Paraguay,Americas,South America,1987.0,67.378,3886512,3998.875695,Strongly Autocratic,Autocratic
Paraguay,Americas,South America,1992.0,68.225,4483945,4196.411078,Strongly Democratic,Democratic
Paraguay,Americas,South America,1997.0,69.4,5154123,4247.400261,Strongly Democratic,Democratic
Paraguay,Americas,South America,2002.0,70.755,5884491,3783.674243,Strongly Democratic,Democratic
Paraguay,Americas,South America,2007.0,71.752,6667147,4172.838464,Strongly Democratic,Democratic
Peru,Americas,South America,1952.0,43.902,8025700,3758.523437,Middle of the Road,Middle of the Road
Peru,Americas,South America,1957.0,46.263,9146100,4245.256698,Mildly Democratic,Democratic
Peru,Americas,South America,1962.0,49.096,10516500,4957.037982,Mildly Autocratic,Autocratic
Peru,Americas,South America,1967.0,51.445,12132200,5788.09333,Mildly Democratic,Democratic
Peru,Americas,South America,1972.0,55.448,13954700,5937.827283,Strongly Autocratic,Autocratic
Peru,Americas,South America,1977.0,58.447,15990099,6281.290855,Strongly Autocratic,Autocratic
Peru,Americas,South America,1982.0,61.406,18125129,6434.501797,Strongly Democratic,Democratic
Peru,Americas,South America,1987.0,64.134,20195924,6360.9434440000005,Strongly Democratic,Democratic
Peru,Americas,South America,1992.0,66.458,22430449,4446.380924,Mildly Autocratic,Autocratic
Peru,Americas,South America,1997.0,68.386,24748122,5838.347657,Middle of the Road,Middle of the Road
Peru,Americas,South America,2002.0,69.906,26769436,5909.020073,Strongly Democratic,Democratic
Peru,Americas,South America,2007.0,71.421,28674757,7408.905561,Strongly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,1952.0,47.752,22438691,1272.880995,Mildly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,1957.0,51.334,26072194,1547.944844,Mildly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,1962.0,54.757,30325264,1649.552153,Mildly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,1967.0,56.393,35356600,1814.12743,Mildly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,1972.0,58.065,40850141,1989.37407,Strongly Autocratic,Autocratic
Philippines,Asia,South-Eastern Asia,1977.0,60.06,46850962,2373.204287,Strongly Autocratic,Autocratic
Philippines,Asia,South-Eastern Asia,1982.0,62.082,53456774,2603.273765,Strongly Autocratic,Autocratic
Philippines,Asia,South-Eastern Asia,1987.0,64.151,60017788,2189.634995,Strongly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,1992.0,66.458,67185766,2279.324017,Strongly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,1997.0,68.564,75012988,2536.534925,Strongly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,2002.0,70.303,82995088,2650.921068,Strongly Democratic,Democratic
Philippines,Asia,South-Eastern Asia,2007.0,71.688,91077287,3190.481016,Strongly Democratic,Democratic
Poland,Europe,Eastern Europe,1952.0,61.31,25730551,4029.329699,Strongly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1957.0,65.77,28235346,4734.253019,Strongly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1962.0,67.64,30329617,5338.752143,Strongly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1967.0,69.61,31785378,6557.152776,Strongly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1972.0,70.85,33039545,8006.506993,Strongly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1977.0,70.67,34621254,9508.141454,Strongly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1982.0,71.32,36227381,8451.531004,Strongly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1987.0,70.98,37740710,9082.351172,Mildly Autocratic,Autocratic
Poland,Europe,Eastern Europe,1992.0,70.99,38370697,7738.881247,Strongly Democratic,Democratic
Poland,Europe,Eastern Europe,1997.0,72.75,38654957,10159.58368,Strongly Democratic,Democratic
Poland,Europe,Eastern Europe,2002.0,74.67,38625976,12002.23908,Strongly Democratic,Democratic
Poland,Europe,Eastern Europe,2007.0,75.563,38518241,15389.92468,Strongly Democratic,Democratic
Portugal,Europe,Southern Europe,1952.0,59.82,8526050,3068.319867,Strongly Autocratic,Autocratic
Portugal,Europe,Southern Europe,1957.0,61.51,8817650,3774.571743,Strongly Autocratic,Autocratic
Portugal,Europe,Southern Europe,1962.0,64.39,9019800,4727.954889,Strongly Autocratic,Autocratic
Portugal,Europe,Southern Europe,1967.0,66.6,9103000,6361.517993,Strongly Autocratic,Autocratic
Portugal,Europe,Southern Europe,1972.0,69.26,8970450,9022.247417,Strongly Autocratic,Autocratic
Portugal,Europe,Southern Europe,1977.0,70.41,9662600,10172.48572,Strongly Democratic,Democratic
Portugal,Europe,Southern Europe,1982.0,72.77,9859650,11753.84291,Strongly Democratic,Democratic
Portugal,Europe,Southern Europe,1987.0,74.06,9915289,13039.30876,Strongly Democratic,Democratic
Portugal,Europe,Southern Europe,1992.0,74.86,9927680,16207.26663,Strongly Democratic,Democratic
Portugal,Europe,Southern Europe,1997.0,75.97,10156415,17641.03156,Strongly Democratic,Democratic
Portugal,Europe,Southern Europe,2002.0,77.29,10433867,19970.90787,Strongly Democratic,Democratic
Portugal,Europe,Southern Europe,2007.0,78.098,10642836,20509.64777,Strongly Democratic,Democratic
Puerto Rico,Americas,Caribbean,1952.0,64.28,2227000,3081.959785,NA,NA
Puerto Rico,Americas,Caribbean,1957.0,68.54,2260000,3907.156189,NA,NA
Puerto Rico,Americas,Caribbean,1962.0,69.62,2448046,5108.34463,NA,NA
Puerto Rico,Americas,Caribbean,1967.0,71.1,2648961,6929.277714,NA,NA
Puerto Rico,Americas,Caribbean,1972.0,72.16,2847132,9123.041742,NA,NA
Puerto Rico,Americas,Caribbean,1977.0,73.44,3080828,9770.524921,NA,NA
Puerto Rico,Americas,Caribbean,1982.0,73.75,3279001,10330.98915,NA,NA
Puerto Rico,Americas,Caribbean,1987.0,74.63,3444468,12281.34191,NA,NA
Puerto Rico,Americas,Caribbean,1992.0,73.911,3585176,14641.58711,NA,NA
Puerto Rico,Americas,Caribbean,1997.0,74.917,3759430,16999.4333,NA,NA
Puerto Rico,Americas,Caribbean,2002.0,77.778,3859606,18855.60618,NA,NA
Puerto Rico,Americas,Caribbean,2007.0,78.746,3942491,19328.70901,NA,NA
Reunion,Africa,Eastern Africa,1952.0,52.724,257700,2718.885295,NA,NA
Reunion,Africa,Eastern Africa,1957.0,55.09,308700,2769.451844,NA,NA
Reunion,Africa,Eastern Africa,1962.0,57.666,358900,3173.72334,NA,NA
Reunion,Africa,Eastern Africa,1967.0,60.542,414024,4021.175739,NA,NA
Reunion,Africa,Eastern Africa,1972.0,64.274,461633,5047.658563,NA,NA
Reunion,Africa,Eastern Africa,1977.0,67.064,492095,4319.804067,NA,NA
Reunion,Africa,Eastern Africa,1982.0,69.885,517810,5267.219353,NA,NA
Reunion,Africa,Eastern Africa,1987.0,71.913,562035,5303.377488,NA,NA
Reunion,Africa,Eastern Africa,1992.0,73.615,622191,6101.255823,NA,NA
Reunion,Africa,Eastern Africa,1997.0,74.772,684810,6071.941411,NA,NA
Reunion,Africa,Eastern Africa,2002.0,75.744,743981,6316.1652,NA,NA
Reunion,Africa,Eastern Africa,2007.0,76.442,798094,7670.122558,NA,NA
Romania,Europe,Eastern Europe,1952.0,61.05,16630000,3144.613186,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1957.0,64.1,17829327,3943.370225,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1962.0,66.8,18680721,4734.997586,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1967.0,66.8,19284814,6470.866545,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1972.0,69.21,20662648,8011.414402,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1977.0,69.46,21658597,9356.39724,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1982.0,69.66,22356726,9605.314053,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1987.0,69.53,22686371,9696.273295,Strongly Autocratic,Autocratic
Romania,Europe,Eastern Europe,1992.0,69.36,22797027,6598.409903,Mildly Democratic,Democratic
Romania,Europe,Eastern Europe,1997.0,69.72,22562458,7346.547557,Strongly Democratic,Democratic
Romania,Europe,Eastern Europe,2002.0,71.322,22404337,7885.360081,Strongly Democratic,Democratic
Romania,Europe,Eastern Europe,2007.0,72.476,22276056,10808.47561,Strongly Democratic,Democratic
Rwanda,Africa,Eastern Africa,1952.0,40.0,2534927,493.3238752,NA,NA
Rwanda,Africa,Eastern Africa,1957.0,41.5,2822082,540.2893983,NA,NA
Rwanda,Africa,Eastern Africa,1962.0,43.0,3051242,597.4730727,Mildly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,1967.0,44.1,3451079,510.9637142,Mildly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,1972.0,44.6,3992121,590.5806638,Mildly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,1977.0,45.0,4657072,670.0806011,Strongly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,1982.0,46.218,5507565,881.5706467,Strongly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,1987.0,44.02,6349365,847.991217,Strongly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,1992.0,23.599,7290203,737.0685949,Strongly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,1997.0,36.087,7212583,589.9445051,Mildly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,2002.0,43.413,7852401,785.6537648,Mildly Autocratic,Autocratic
Rwanda,Africa,Eastern Africa,2007.0,46.242,8860588,863.0884639,Mildly Autocratic,Autocratic
Sao Tome and Principe,Africa,Middle Africa,1952.0,46.471,60011,879.5835855,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1957.0,48.945,61325,860.7369026,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1962.0,51.893,65345,1071.551119,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1967.0,54.425,70787,1384.840593,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1972.0,56.48,76595,1532.985254,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1977.0,58.55,86796,1737.561657,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1982.0,60.351,98593,1890.218117,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1987.0,61.728,110812,1516.525457,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1992.0,62.742,125911,1428.777814,NA,NA
Sao Tome and Principe,Africa,Middle Africa,1997.0,63.306,145608,1339.076036,NA,NA
Sao Tome and Principe,Africa,Middle Africa,2002.0,64.337,170372,1353.09239,NA,NA
Sao Tome and Principe,Africa,Middle Africa,2007.0,65.528,199579,1598.435089,NA,NA
Saudi Arabia,Asia,Western Asia,1952.0,39.875,4005677,6459.554823,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1957.0,42.868,4419650,8157.591248,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1962.0,45.914,4943029,11626.41975,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1967.0,49.901,5618198,16903.04886,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1972.0,53.886,6472756,24837.42865,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1977.0,58.69,8128505,34167.7626,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1982.0,63.012,11254672,33693.17525,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1987.0,66.295,14619745,21198.26136,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1992.0,68.768,16945857,24841.61777,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,1997.0,70.533,21229759,20586.69019,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,2002.0,71.626,24501530,19014.54118,Strongly Autocratic,Autocratic
Saudi Arabia,Asia,Western Asia,2007.0,72.777,27601038,21654.83194,Strongly Autocratic,Autocratic
Senegal,Africa,Western Africa,1952.0,37.278,2755589,1450.356983,NA,NA
Senegal,Africa,Western Africa,1957.0,39.329,3054547,1567.653006,NA,NA
Senegal,Africa,Western Africa,1962.0,41.454,3430243,1654.988723,Mildly Autocratic,Autocratic
Senegal,Africa,Western Africa,1967.0,43.563,3965841,1612.404632,Strongly Autocratic,Autocratic
Senegal,Africa,Western Africa,1972.0,45.815,4588696,1597.712056,Strongly Autocratic,Autocratic
Senegal,Africa,Western Africa,1977.0,48.879,5260855,1561.769116,Mildly Autocratic,Autocratic
Senegal,Africa,Western Africa,1982.0,52.379,6147783,1518.479984,Middle of the Road,Middle of the Road
Senegal,Africa,Western Africa,1987.0,55.769,7171347,1441.72072,Middle of the Road,Middle of the Road
Senegal,Africa,Western Africa,1992.0,58.196,8307920,1367.899369,Middle of the Road,Middle of the Road
Senegal,Africa,Western Africa,1997.0,60.187,9535314,1392.368347,Middle of the Road,Middle of the Road
Senegal,Africa,Western Africa,2002.0,61.6,10870037,1519.635262,Strongly Democratic,Democratic
Senegal,Africa,Western Africa,2007.0,63.062,12267493,1712.472136,Strongly Democratic,Democratic
Serbia,Europe,Southern Europe,1952.0,57.996,6860147,3581.459448,Strongly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1957.0,61.685,7271135,4981.090891,Strongly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1962.0,64.531,7616060,6289.629157,Strongly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1967.0,66.914,7971222,7991.707066,Strongly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1972.0,68.7,8313288,10522.06749,Strongly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1977.0,70.3,8686367,12980.66956,Strongly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1982.0,70.162,9032824,15181.0927,Mildly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1987.0,71.218,9230783,15870.87851,Mildly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1992.0,71.659,9826397,9325.068238,Mildly Autocratic,Autocratic
Serbia,Europe,Southern Europe,1997.0,72.232,10336594,7914.320304,Mildly Autocratic,Autocratic
Serbia,Europe,Southern Europe,2002.0,73.213,10111559,7236.075251,Strongly Democratic,Democratic
Serbia,Europe,Southern Europe,2007.0,74.002,10150265,9786.534714,Strongly Democratic,Democratic
Sierra Leone,Africa,Western Africa,1952.0,30.331,2143249,879.7877358,NA,NA
Sierra Leone,Africa,Western Africa,1957.0,31.57,2295678,1004.484437,NA,NA
Sierra Leone,Africa,Western Africa,1962.0,32.767,2467895,1116.639877,Mildly Democratic,Democratic
Sierra Leone,Africa,Western Africa,1967.0,34.113,2662190,1206.043465,Strongly Autocratic,Autocratic
Sierra Leone,Africa,Western Africa,1972.0,35.4,2879013,1353.759762,Mildly Autocratic,Autocratic
Sierra Leone,Africa,Western Africa,1977.0,36.788,3140897,1348.285159,Mildly Autocratic,Autocratic
Sierra Leone,Africa,Western Africa,1982.0,38.445,3464522,1465.010784,Strongly Autocratic,Autocratic
Sierra Leone,Africa,Western Africa,1987.0,40.006,3868905,1294.447788,Strongly Autocratic,Autocratic
Sierra Leone,Africa,Western Africa,1992.0,38.333,4260884,1068.696278,Strongly Autocratic,Autocratic
Sierra Leone,Africa,Western Africa,1997.0,39.897,4578212,574.6481576,Middle of the Road,Middle of the Road
Sierra Leone,Africa,Western Africa,2002.0,41.012,5359092,699.489713,Mildly Democratic,Democratic
Sierra Leone,Africa,Western Africa,2007.0,42.568,6144562,862.5407561,Strongly Democratic,Democratic
Singapore,Asia,South-Eastern Asia,1952.0,60.396,1127000,2315.138227,NA,NA
Singapore,Asia,South-Eastern Asia,1957.0,63.179,1445929,2843.104409,NA,NA
Singapore,Asia,South-Eastern Asia,1962.0,65.798,1750200,3674.735572,Strongly Democratic,Democratic
Singapore,Asia,South-Eastern Asia,1967.0,67.946,1977600,4977.41854,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,1972.0,69.521,2152400,8597.756202,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,1977.0,70.795,2325300,11210.08948,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,1982.0,71.76,2651869,15169.16112,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,1987.0,73.56,2794552,18861.53081,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,1992.0,75.788,3235865,24769.8912,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,1997.0,77.158,3802309,33519.4766,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,2002.0,78.77,4197776,36023.1054,Middle of the Road,Middle of the Road
Singapore,Asia,South-Eastern Asia,2007.0,79.972,4553009,47143.17964,Middle of the Road,Middle of the Road
Slovak Republic,Europe,Eastern Europe,1952.0,64.36,3558137,5074.659104,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1957.0,67.45,3844277,6093.26298,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1962.0,70.33,4237384,7481.107598,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1967.0,70.98,4442238,8412.902397,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1972.0,70.35,4593433,9674.167626,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1977.0,70.45,4827803,10922.66404,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1982.0,70.8,5048043,11348.54585,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1987.0,71.08,5199318,12037.26758,Strongly Autocratic,Autocratic
Slovak Republic,Europe,Eastern Europe,1992.0,71.38,5302888,9498.467723,Strongly Democratic,Democratic
Slovak Republic,Europe,Eastern Europe,1997.0,72.71,5383010,12126.23065,Strongly Democratic,Democratic
Slovak Republic,Europe,Eastern Europe,2002.0,73.8,5410052,13638.77837,Strongly Democratic,Democratic
Slovak Republic,Europe,Eastern Europe,2007.0,74.663,5447502,18678.31435,Strongly Democratic,Democratic
Slovenia,Europe,Southern Europe,1952.0,65.57,1489518,4215.041741,Strongly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1957.0,67.85,1533070,5862.276629,Strongly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1962.0,69.15,1582962,7402.303395,Strongly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1967.0,69.18,1646912,9405.489397,Strongly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1972.0,69.82,1694510,12383.4862,Strongly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1977.0,70.97,1746919,15277.03017,Strongly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1982.0,71.063,1861252,17866.72175,Mildly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1987.0,72.25,1945870,18678.53492,Mildly Autocratic,Autocratic
Slovenia,Europe,Southern Europe,1992.0,73.64,1999210,14214.71681,Strongly Democratic,Democratic
Slovenia,Europe,Southern Europe,1997.0,75.13,2011612,17161.10735,Strongly Democratic,Democratic
Slovenia,Europe,Southern Europe,2002.0,76.66,2011497,20660.01936,Strongly Democratic,Democratic
Slovenia,Europe,Southern Europe,2007.0,77.926,2009245,25768.25759,Strongly Democratic,Democratic
Somalia,Africa,Eastern Africa,1952.0,32.978,2526994,1135.749842,NA,NA
Somalia,Africa,Eastern Africa,1957.0,34.977,2780415,1258.147413,NA,NA
Somalia,Africa,Eastern Africa,1962.0,36.981,3080153,1369.488336,Strongly Democratic,Democratic
Somalia,Africa,Eastern Africa,1967.0,38.977,3428839,1284.73318,Strongly Democratic,Democratic
Somalia,Africa,Eastern Africa,1972.0,40.973,3840161,1254.576127,Strongly Autocratic,Autocratic
Somalia,Africa,Eastern Africa,1977.0,41.974,4353666,1450.992513,Strongly Autocratic,Autocratic
Somalia,Africa,Eastern Africa,1982.0,42.955,5828892,1176.807031,Strongly Autocratic,Autocratic
Somalia,Africa,Eastern Africa,1987.0,44.501,6921858,1093.244963,Strongly Autocratic,Autocratic
Somalia,Africa,Eastern Africa,1992.0,39.658,6099799,926.9602964,Middle of the Road,Middle of the Road
Somalia,Africa,Eastern Africa,1997.0,43.795,6633514,930.5964284,Middle of the Road,Middle of the Road
Somalia,Africa,Eastern Africa,2002.0,45.936,7753310,882.0818218,Middle of the Road,Middle of the Road
Somalia,Africa,Eastern Africa,2007.0,48.159,9118773,926.1410683,Middle of the Road,Middle of the Road
South Africa,Africa,Southern Africa,1952.0,45.009,14264935,4725.295531,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1957.0,47.985,16151549,5487.104219,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1962.0,49.951,18356657,5768.729717,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1967.0,51.927,20997321,7114.477971,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1972.0,53.696,23935810,7765.962636,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1977.0,55.527,27129932,8028.651439,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1982.0,58.161,31140029,8568.266228,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1987.0,60.834,35933379,7825.823398,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1992.0,61.888,39964159,7225.069258,Mildly Democratic,Democratic
South Africa,Africa,Southern Africa,1997.0,60.236,42835005,7479.188244,Strongly Democratic,Democratic
South Africa,Africa,Southern Africa,2002.0,53.365,44433622,7710.946444,Strongly Democratic,Democratic
South Africa,Africa,Southern Africa,2007.0,49.339,43997828,9269.657808,Strongly Democratic,Democratic
Spain,Europe,Southern Europe,1952.0,64.94,28549870,3834.034742,Strongly Autocratic,Autocratic
Spain,Europe,Southern Europe,1957.0,66.66,29841614,4564.80241,Strongly Autocratic,Autocratic
Spain,Europe,Southern Europe,1962.0,69.69,31158061,5693.843879,Strongly Autocratic,Autocratic
Spain,Europe,Southern Europe,1967.0,71.44,32850275,7993.512294,Strongly Autocratic,Autocratic
Spain,Europe,Southern Europe,1972.0,73.06,34513161,10638.75131,Strongly Autocratic,Autocratic
Spain,Europe,Southern Europe,1977.0,74.39,36439000,13236.92117,Mildly Democratic,Democratic
Spain,Europe,Southern Europe,1982.0,76.3,37983310,13926.16997,Strongly Democratic,Democratic
Spain,Europe,Southern Europe,1987.0,76.9,38880702,15764.98313,Strongly Democratic,Democratic
Spain,Europe,Southern Europe,1992.0,77.57,39549438,18603.06452,Strongly Democratic,Democratic
Spain,Europe,Southern Europe,1997.0,78.77,39855442,20445.29896,Strongly Democratic,Democratic
Spain,Europe,Southern Europe,2002.0,79.78,40152517,24835.47166,Strongly Democratic,Democratic
Spain,Europe,Southern Europe,2007.0,80.941,40448191,28821.0637,Strongly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1952.0,57.593,7982342,1083.53203,Strongly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1957.0,61.456,9128546,1072.546602,Strongly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1962.0,62.192,10421936,1074.47196,Strongly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1967.0,64.266,11737396,1135.514326,Strongly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1972.0,65.042,13016733,1213.39553,Strongly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1977.0,65.949,14116836,1348.775651,Strongly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1982.0,68.757,15410151,1648.079789,Mildly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1987.0,69.011,16495304,1876.766827,Mildly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1992.0,70.379,17587060,2153.739222,Mildly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,1997.0,70.457,18698655,2664.477257,Mildly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,2002.0,70.815,19576783,3015.378833,Mildly Democratic,Democratic
Sri Lanka,Asia,Southern Asia,2007.0,72.396,20378239,3970.095407,Mildly Democratic,Democratic
Sudan,Africa,Northern Africa,1952.0,38.635,8504667,1615.991129,NA,NA
Sudan,Africa,Northern Africa,1957.0,39.624,9753392,1770.337074,Strongly Democratic,Democratic
Sudan,Africa,Northern Africa,1962.0,40.87,11183227,1959.593767,Strongly Autocratic,Autocratic
Sudan,Africa,Northern Africa,1967.0,42.858,12716129,1687.997641,Strongly Democratic,Democratic
Sudan,Africa,Northern Africa,1972.0,45.083,14597019,1659.652775,Strongly Autocratic,Autocratic
Sudan,Africa,Northern Africa,1977.0,47.8,17104986,2202.988423,Strongly Autocratic,Autocratic
Sudan,Africa,Northern Africa,1982.0,50.338,20367053,1895.544073,Strongly Autocratic,Autocratic
Sudan,Africa,Northern Africa,1987.0,51.744,24725960,1507.819159,Strongly Democratic,Democratic
Sudan,Africa,Northern Africa,1992.0,53.556,28227588,1492.197043,Strongly Autocratic,Autocratic
Sudan,Africa,Northern Africa,1997.0,55.373,32160729,1632.210764,Strongly Autocratic,Autocratic
Sudan,Africa,Northern Africa,2002.0,56.369,37090298,1993.398314,Mildly Autocratic,Autocratic
